;Unnamed: 0;ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING;building_id;dach0_featureId;dach0_flaeche;dach0_gstrahlung;dach0_eignung;dach0_stromertrag;dach1_featureId;dach1_flaeche;dach1_gstrahlung;dach1_eignung;dach1_stromertrag;dach2_featureId;dach2_flaeche;dach2_gstrahlung;dach2_eignung;dach2_stromertrag;dach3_featureId;dach3_flaeche;dach3_gstrahlung;dach3_eignung;dach3_stromertrag;dach4_featureId;dach4_flaeche;dach4_gstrahlung;dach4_eignung;dach4_stromertrag;dach5_featureId;dach5_flaeche;dach5_gstrahlung;dach5_eignung;dach5_stromertrag;dach6_featureId;dach6_flaeche;dach6_gstrahlung;dach6_eignung;dach6_stromertrag;dach7_featureId;dach7_flaeche;dach7_gstrahlung;dach7_eignung;dach7_stromertrag;dach8_featureId;dach8_flaeche;dach8_gstrahlung;dach8_eignung;dach8_stromertrag;dach9_featureId;dach9_flaeche;dach9_gstrahlung;dach9_eignung;dach9_stromertrag;dach10_featureId;dach10_flaeche;dach10_gstrahlung;dach10_eignung;dach10_stromertrag;dach11_featureId;dach11_flaeche;dach11_gstrahlung;dach11_eignung;dach11_stromertrag;dach12_featureId;dach12_flaeche;dach12_gstrahlung;dach12_eignung;dach12_stromertrag;dach13_featureId;dach13_flaeche;dach13_gstrahlung;dach13_eignung;dach13_stromertrag;dach14_featureId;dach14_flaeche;dach14_gstrahlung;dach14_eignung;dach14_stromertrag;dach15_featureId;dach15_flaeche;dach15_gstrahlung;dach15_eignung;dach15_stromertrag;dach16_featureId;dach16_flaeche;dach16_gstrahlung;dach16_eignung;dach16_stromertrag;dach17_featureId;dach17_flaeche;dach17_gstrahlung;dach17_eignung;dach17_stromertrag;dach18_featureId;dach18_flaeche;dach18_gstrahlung;dach18_eignung;dach18_stromertrag;dach19_featureId;dach19_flaeche;dach19_gstrahlung;dach19_eignung;dach19_stromertrag;dach20_featureId;dach20_flaeche;dach20_gstrahlung;dach20_eignung;dach20_stromertrag;dach21_featureId;dach21_flaeche;dach21_gstrahlung;dach21_eignung;dach21_stromertrag;dach22_featureId;dach22_flaeche;dach22_gstrahlung;dach22_eignung;dach22_stromertrag;dach23_featureId;dach23_flaeche;dach23_gstrahlung;dach23_eignung;dach23_stromertrag;dach24_featureId;dach24_flaeche;dach24_gstrahlung;dach24_eignung;dach24_stromertrag
969;2501520;102883564;10010245;504032505;0;Ahornweg;2;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586924;1219490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;2501529;102883616;10057933;504032258;0;Portstrasse;44c;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586219;1219054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;2501637;102883832;10010265;504032211;0;Sonnhalde;4a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587462;1219440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;2501646;102883561;10130222;504032509;0;Aarestrasse;6a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587854;1219082;3146851;13459166;72.48594999;70311;Mittel##Moyenne##Media##Mean##Mittel;9562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;2501677;102883702;10010252;504032399;0;Grünweg;2a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587688;1219354;2324464;13462123;27.38114621;27463;Gut##Bonne##Buona##Good##Gut;3735;13462122;23.14491292;28630;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;3894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;2501688;102883676;10010259;504032331;0;Mühleweg;1c;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588841;1219393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;2501712;102883861;10086640;504032295;0;Orpundstrasse;19b;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588436;1219285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;2501714;102883760;10010246;504032178;0;Bielstrasse;78d;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586853;1219273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;2501736;102883537;10242606;504032184;0;A5;91;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588535;1220823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;2501934;102883931;10010261;504032270;0;Pfeidstrasse;4a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587826;1219148;1360371;13459100;61.82269159;70107;Gut##Bonne##Buona##Good##Gut;9535;13459099;79.87786969;92898;Gut##Bonne##Buona##Good##Gut;12634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;2501949;102883725;10010263;504032241;0;Rainstrasse;15f;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587304;1219375;436582;13462016;55.72953961;70944;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;9648;13462015;63.53469013;67474;Gut##Bonne##Buona##Good##Gut;9176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;2501955;102883617;10057932;504032343;0;Mattenstrasse;6c;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587664;1219346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;2501964;102883758;10010253;504032387;0;Haldenstrasse;37b;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587083;1219367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;2501991;102883615;10010246;504032494;0;Bielstrasse;13a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587782;1219334;2656511;13462389;13.77897154;16121;Gut##Bonne##Buona##Good##Gut;2192;13462388;36.89292627;42132;Gut##Bonne##Buona##Good##Gut;5730;13462387;15.42148342;17241;Gut##Bonne##Buona##Good##Gut;2345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
983;2502007;102883905;10086643;504032204;0;Waldeckstrasse;16a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586929;1219555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;2502016;102883622;10010249;504032416;0;Erlenstrasse;48a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586548;1218860;3674251;13455815;307.0029299;354895;Gut##Bonne##Buona##Good##Gut;48266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;2502081;102883790;10112480;504032154;0;Hauptstrasse;21a;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587958;1219216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;2502097;102883705;10010246;504032473;0;Bielstrasse;56a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587102;1219313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;2502113;102883586;10010249;504032425;0;Erlenstrasse;41a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586407;1218777;1933446;13455712;11.08768;13926;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;2502120;102883580;10057928;504032501;0;Bahnhofstrasse;2a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587859;1219247;487952;13459091;68.88672514;65374;Mittel##Moyenne##Media##Mean##Mittel;8891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;2502121;102883549;10130222;504032512;0;Aarestrasse;12a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587918;1219084;2211773;13459023;171.1362501;206390;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;28069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;2502128;102883583;10010261;504032262;0;Pfeidstrasse;4i;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587819;1219160;2303352;13459046;6.004923;7560;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;2502129;102883856;10086640;504032286;0;Orpundstrasse;32c;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588630;1219328;3377459;13462965;254.768349;312346;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;42479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;2502150;102883740;10104746;504032315;0;Obergasse;20a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587869;1219363;354475;13462284;165.7567898;235375;Top##Top##Top##Top##Top;32011;13462285;187.996558;139869;Gering##Faible##Bassa##Low##Gering;19022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;2502163;102883698;10010252;504032400;0;Grünweg;1a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587732;1219360;1494940;13462186;52.62424033;48099;Mittel##Moyenne##Media##Mean##Mittel;6541;13462187;41.91882895;53530;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;2502164;102883777;10112480;504032384;0;Hauptstrasse;16a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588040;1219259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;2502168;102883770;10086642;504032225;0;Römerstrasse;12;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586703;1218963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;2502174;102883851;10086643;504032206;0;Waldeckstrasse;12a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586987;1219557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;2502187;102883864;10057929;504032447;0;Bärletweg;7;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587661;1219496;3055522;13466081;207.7072412;278328;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;37853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;2502210;102883717;10010263;504032243;0;Rainstrasse;15a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587279;1219369;1681692;13462022;21.52956166;27041;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;3678;13462023;18.69775072;14379;Gering##Faible##Bassa##Low##Gering;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;2502218;102883784;10057934;504032229;0;Rebhalde;3a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587648;1219587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;2502224;102883872;10112479;504032445;0;Chaletweg;4a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587221;1219362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;2502242;102883645;10057933;504032252;0;Portstrasse;50c;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586158;1218947;356285;13455668;11.32455029;13737;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1868;13455651;11.31738521;12404;Gut##Bonne##Buona##Good##Gut;1687;13455663;11.32619001;15188;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2066;13455661;11.32230212;15262;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2076;13455672;11.32243549;12489;Gut##Bonne##Buona##Good##Gut;1699;13455673;11.32187616;12307;Gut##Bonne##Buona##Good##Gut;1674;13455664;11.32283454;15037;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2045;13455659;11.32737454;14794;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2012;13455658;11.31958586;14410;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1960;13455666;11.32840068;14534;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1977;13455653;11.32442761;12842;Gut##Bonne##Buona##Good##Gut;1747;13455662;11.32156564;15261;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2075;13455660;11.32070983;15113;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2055;13455667;11.31706262;14124;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1921;13455650;11.32719131;12279;Gut##Bonne##Buona##Good##Gut;1670;13455655;11.32665647;13297;Gut##Bonne##Buona##Good##Gut;1808;13455657;11.32513382;13987;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1902;13455674;11.32772851;12257;Gut##Bonne##Buona##Good##Gut;1667;13455665;11.32317546;14833;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2017;13455654;11.32228282;13032;Gut##Bonne##Buona##Good##Gut;1772;13455671;11.32199633;12726;Gut##Bonne##Buona##Good##Gut;1731;13455656;11.32333981;13588;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1848;13455670;11.33038636;13041;Gut##Bonne##Buona##Good##Gut;1774;13455652;11.32966638;12610;Gut##Bonne##Buona##Good##Gut;1715;13455669;11.32496166;13375;Gut##Bonne##Buona##Good##Gut;1819
1002;2502251;102883610;10010249;504032419;0;Erlenstrasse;41g;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586415;1218769;2683184;13455752;5.7851415;7266;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;2502256;102883795;10086642;504032129;0;Römerstrasse;9a;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587255;1218886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;2502427;102883810;10104746;504032308;0;Obergasse;26a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587823;1219357;1877768;13462325;27.89122111;38964;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;5299;13462324;28.52745777;28870;Gut##Bonne##Buona##Good##Gut;3926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;2502451;102883621;10057932;504032148;0;Mattenstrasse;7a;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587431;1219268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;2502455;102883903;10057931;504032358;0;Kanalweg;20a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588059;1219086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;2502469;102883726;10057930;504032395;0;Gummenstrasse;29a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588369;1219581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;2502474;102883584;10057928;504032182;0;Bahnhofstrasse;8a;special;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587863;1219177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;2502488;102883912;10112481;504032274;0;Pfeideck;4a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587624;1218969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;2502496;102883771;10010246;504032459;0;Bielstrasse;9a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587780;1219317;2547615;13462462;50.31157593;50613;Gut##Bonne##Buona##Good##Gut;6883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;2502529;102883532;10010261;504032267;0;Pfeidstrasse;4d;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587772;1219156;2306499;13459129;206.8849669;258606;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;35170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;2502535;102883672;10010250;504032404;0;Friedhofweg;43;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587433;1219216;375573;13458846;98.96168679;130926;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;17806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;2502575;102883923;10010261;504032273;0;Pfeidstrasse;19;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587718;1218993;2661837;13455942;28.60042285;28572;Mittel##Moyenne##Media##Mean##Mittel;3886;13455941;43.15133215;43324;Gut##Bonne##Buona##Good##Gut;5892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;2502584;102883732;10010246;504032466;0;Bielstrasse;64a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587045;1219303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;2502594;102883742;10010246;504032463;0;Bielstrasse;67a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587175;1219273;568047;13461641;104.9906424;114230;Gut##Bonne##Buona##Good##Gut;15535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;2502659;102883828;10010265;504032212;0;Sonnhalde;12;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587388;1219498;2945473;13466062;125.86084;138950;Gut##Bonne##Buona##Good##Gut;18897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;2502668;102883778;10086642;504032223;0;Römerstrasse;15;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586619;1218927;2968945;13455809;459.5152861;567042;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;77118;13455810;452.4734717;571474;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;77720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;2502706;102883657;10057933;504032249;0;Portstrasse;50f;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;04.08.2021;2586234;1218899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
