postal_code,Gde-Nr.,PLZ,Gemeinde,global_rad_10y_mean:W
postal_CH8918,4079,8918,Unterlunkhofen,195.07059639389743
postal_CH3967,6232,3967,Chalais,199.98002773925114
postal_CH3970,6113,3970,Salgesch,209.02482662968094
postal_CH1963,6025,1963,Vétroz,203.49750346740655
postal_CH3989,6077,3989,Goms,202.79209431345342
postal_CH3917,6197,3917,Kippel,199.95755894590846
postal_CH7562,3752,7562,Samnaun,196.98238557558943
postal_CH1256,6641,1256,Troinex,202.86324549237182
postal_CH1281,6637,1281,Russin,200.4181692094315
postal_CH1293,6606,1293,Bellevue,202.93772538141454
postal_CH3939,6004,3939,Eggerberg,211.34147018030507
postal_CH3937,6281,3937,Baltschieder,206.48543689320405
postal_CH4556,2511,4556,Aeschi (SO),194.67988904299557
postal_CH5079,4183,5079,Zeihen,190.9901525658808
postal_CH8224,2903,8224,Löhningen,192.5431345353674
postal_CH8455,2938,8455,Rüdlingen,193.28793342579738
postal_CH3506,608,3506,Grosshöchstetten,198.07891816920923
postal_CH5630,4236,5630,Muri (AG),194.8085991678224
postal_CH6543,3837,6543,Calanca,170.75256588072114
postal_CH8554,4951,8554,Wigoltingen,193.99667128987522
postal_CH5015,2503,5015,Erlinsbach (SO),192.26671289875168
postal_CH5033,4003,5033,Buchs (AG),193.12274618585303
postal_CH4622,2401,4622,Egerkingen,192.63703190013877
postal_CH2520,723,2520,La Neuveville,195.0841886269071
postal_CH4463,2844,4463,Buus,189.51886269070735
postal_CH4465,2848,4465,Hemmiken,190.0887656033287
postal_CH4453,2854,4453,Nusshof,190.1006934812761
postal_CH9050,3101,9050,Appenzell,184.59930651872395
postal_CH2802,6712,2802,Develier,189.73952843273233
postal_CH4105,2764,4105,Biel-Benken,191.68723994452134
postal_CH4118,2479,4118,Rodersdorf,191.45575589459082
postal_CH4023,2769,4023,Münchenstein,0.0
postal_CH5014,2576,5014,Gretzenbach,192.31525658807212
postal_CH5223,4111,5223,Riniken,192.46809986130367
postal_CH9126,3375,9126,Oberhelfenschwil,189.66213592233004
postal_CH3110,616,3110,Münsingen,198.0545076282938
postal_CH8577,4756,8577,Schönholzerswilen,193.04133148404983
postal_CH8320,172,8320,Fehraltorf,195.02662968099875
postal_CH8627,116,8627,Grüningen,195.77711511789175
postal_CH6022,1086,6022,Grosswangen,193.56324549237164
postal_CH6243,1127,6243,Egolzwil,192.79833564493757
postal_CH6018,1083,6018,Buttisholz,192.8454923717058
postal_CH2552,744,2552,Orpund,193.83980582524268
postal_CH3054,311,3054,Schüpfen,196.19514563106793
postal_CH3148,855,3148,Schwarzenburg,198.1337031900136
postal_CH2605,444,2605,Sonceboz-Sombeval,189.02441054091528
postal_CH3412,407,3412,Heimiswil,196.47323162274625
postal_CH7412,3638,7412,Scharans,196.91386962552002
postal_CH1890,6217,1890,Saint-Maurice,192.29916782246866
postal_CH1869,6215,1869,Massongex,204.77947295423024
postal_CH8614,115,8614,Gossau (ZH),195.4479889042996
postal_CH8580,4416,8580,Hefenhofen,193.81123439667124
postal_CH5242,4092,5242,Birr,193.39500693481276
postal_CH4617,2578,4617,Gunzgen,193.6209431345354
postal_CH6452,1369,6452,Riemenstalden,184.78224687933434
postal_CH5076,4094,5076,Bözen,192.65242718446578
postal_CH5225,4124,5225,Bözberg,192.48668515950044
postal_CH5027,4166,5027,Herznach,191.31178918169186
postal_CH4322,4255,4322,Mumpf,191.59195561719844
postal_CH5113,4199,5113,Holderbank (AG),191.90513176144265
postal_CH4938,338,4938,Rohrbach,194.83883495145645
postal_CH3995,6056,3995,Ernen,176.5735090152566
postal_CH1723,2216,1723,Pierrafortscha,199.1929264909848
postal_CH1752,2228,1752,Villars-sur-Glâne,201.0352288488211
postal_CH1772,2200,1772,Grolley,201.19944521497905
postal_CH1609,2335,1609,Saint-Martin (FR),200.17087378640775
postal_CH1772,2217,1772,Ponthaux,201.19944521497905
postal_CH1470,2025,1470,Lully (FR),198.0153952843273
postal_CH1747,2237,1747,Prez,201.23855755894598
postal_CH2043,6487,2043,Val-de-Ruz,193.95312066574195
postal_CH8843,1368,8843,Oberiberg,192.0378640776698
postal_CH3907,6009,3907,Simplon,140.66976421636616
postal_CH2825,6706,2825,Courchapoix,190.53342579750338
postal_CH8730,3339,8730,Uznach,194.03190013869605
postal_CH2325,6422,2325,Les Planchettes,185.76629680998604
postal_CH1165,5851,1165,Allaman,202.27933425797514
postal_CH8580,4446,8580,Sommeri,193.81123439667124
postal_CH4716,2430,4716,Welschenrohr-Gänsbrunnen,191.16574202496537
postal_CH4556,2514,4556,Bolken,194.67988904299557
postal_CH4535,2549,4535,Kammersrohr,193.6926490984743
postal_CH1653,2128,1653,Châtel-sur-Montsalvens,196.4536754507629
postal_CH1144,5423,1144,Ballens,198.42954230235782
postal_CH1040,5537,1040,Villars-le-Terroir,201.02524271844658
postal_CH1029,5651,1029,Villars-Sainte-Croix,202.3049930651872
postal_CH1055,5523,1055,Froideville,200.84826629681015
postal_CH1261,5430,1261,Marchissy,197.72912621359225
postal_CH1096,5613,1096,Bourg-en-Lavaux,199.21872399445203
postal_CH1054,5527,1054,Morrens (VD),201.18280166435525
postal_CH1276,5719,1276,Gingins,198.16560332871
postal_CH1873,6157,1873,Val-d'Illiez,193.37586685159525
postal_CH1297,5717,1297,Founex,202.30901525658825
postal_CH1376,5541,1376,Goumoëns,200.5547850208046
postal_CH1195,5852,1195,Bursinel,201.26296809986127
postal_CH1329,5748,1329,Bretonnières,196.63495145631077
postal_CH1512,5665,1512,Chavannes-sur-Moudon,201.19153952843286
postal_CH1426,5555,1426,Corcelles-près-Concise,197.4866851595007
postal_CH1026,5633,1026,Echandens,201.51359223300997
postal_CH5603,4210,5603,Staufen,193.71636615811377
postal_CH6685,5304,6685,Bosco/Gurin,188.16490984743416
postal_CH6683,5309,6683,Cerentino,185.20624133148414
postal_CH6772,5078,6772,Prato (Leventina),177.1443828016644
postal_CH8908,5,8908,Hedingen,194.83203883495148
postal_CH8496,114,8496,Fischenthal,189.14868238557568
postal_CH8353,294,8353,Elgg,193.06532593619977
postal_CH8804,293,8804,Wädenswil,195.99472954230234
postal_CH1969,6087,1969,Saint-Martin (VS),196.74355062413312
postal_CH3976,6248,3976,Sierre,203.01511789181683
postal_CH1971,6263,1971,Grimisuat,207.39334257975028
postal_CH1982,6084,1982,Hérémence,201.72968099861288
postal_CH8917,4073,8917,Oberlunkhofen,195.06546463245482
postal_CH1243,6635,1243,Presinge,203.71123439667144
postal_CH1241,6636,1241,Puplinge,203.0922330097085
postal_CH1294,6622,1294,Genthod,202.71012482662948
postal_CH1228,6633,1228,Plan-les-Ouates,203.52038834951455
postal_CH4553,2532,4553,Subingen,194.36477115117867
postal_CH3297,388,3297,Leuzigen,194.6629680998613
postal_CH9203,3424,9203,Oberbüren,192.4012482662968
postal_CH8226,2952,8226,Schleitheim,189.42149791955637
postal_CH8228,2951,8228,Beggingen,188.2368932038835
postal_CH8235,2917,8235,Lohn (SH),191.2766990291262
postal_CH1015,5635,1015,Ecublens (VD),201.65672676837718
postal_CH5430,4045,5430,Wettingen,193.65409153952845
postal_CH5400,4021,5400,Baden,193.48446601941734
postal_CH5627,4226,5627,Besenbüren,195.04368932038824
postal_CH8593,4426,8593,Kesswil,194.01497919556166
postal_CH6557,3831,6557,Cama,171.5943134535369
postal_CH1919,6136,1919,Martigny,203.8592233009711
postal_CH8572,4891,8572,Berg (TG),195.2289875173371
postal_CH6994,5143,6994,Aranno,181.54882108183077
postal_CH4492,2862,4492,Tecknau,187.88862690707342
postal_CH4494,2855,4494,Oltingen,183.25076282940364
postal_CH3860,786,3860,Schattenhalb,196.39986130374453
postal_CH7404,3673,7404,Domleschg,200.54660194174747
postal_CH4207,2883,4207,Bretzwil,190.27642163661562
postal_CH4233,2620,4233,Meltingen,190.64049930651882
postal_CH4202,2785,4202,Duggingen,188.1891816920942
postal_CH4115,2477,4115,Metzerlen-Mariastein,192.19070735090162
postal_CH4112,2471,4112,Bättwil,191.8500693481276
postal_CH6053,1401,6053,Alpnach,193.12524271844663
postal_CH8873,3311,8873,Amden,191.09486823855758
postal_CH9104,3007,9104,Waldstatt,187.56823855755897
postal_CH2610,443,2610,Saint-Imier,186.80984743411923
postal_CH3425,423,3425,Willadingen,194.89140083217745
postal_CH9428,3037,9428,Walzenhausen,190.6205270457699
postal_CH3929,6295,3929,Täsch,200.22898751733695
postal_CH6542,3804,6542,Buseno,169.784188626907
postal_CH9545,4781,9545,Wängi,193.45728155339796
postal_CH6052,1507,6052,Hergiswil (NW),190.73065187239942
postal_CH6182,1010,6182,Escholzmatt-Marbach,189.0024965325936
postal_CH3504,629,3504,Oberhünigen,194.38585298196938
postal_CH3235,492,3235,Erlach,194.88821081830787
postal_CH3556,908,3556,Trub,191.07267683772537
postal_CH3638,936,3638,Pohlern,193.189042995839
postal_CH3758,763,3758,Erlenbach im Simmental,196.65811373092922
postal_CH3177,667,3177,Laupen,200.87988904299598
postal_CH3706,585,3706,Leissigen,163.24840499306507
postal_CH2827,6715,2827,Mervelier,189.39611650485435
postal_CH3662,883,3662,Seftigen,196.77891816920953
postal_CH3512,626,3512,Walkringen,196.47766990291268
postal_CH4222,2793,4222,Zwingen,191.30305131761466
postal_CH2557,749,2557,Studen (BE),194.42635228848832
postal_CH3629,611,3629,Kiesen,197.82690707350923
postal_CH7444,3713,7444,Ferrera,182.41109570041596
postal_CH4656,2584,4656,Starrkirch-Wil,192.59680998613027
postal_CH6465,1219,6465,Unterschächen,184.1575589459084
postal_CH5312,4304,5312,Döttingen,191.43855755894577
postal_CH5608,4041,5608,Stetten (AG),194.17572815533995
postal_CH5313,4309,5313,Klingnau,191.524826629681
postal_CH4310,4258,4310,Rheinfelden,191.40457697642154
postal_CH5426,4312,5426,Lengnau (AG),193.49237170596402
postal_CH1882,5405,1882,Gryon,200.72621359223305
postal_CH4954,960,4954,Wyssachen,193.59389736477095
postal_CH6592,5017,6592,Sant'Antonino,182.13550624133134
postal_CH9114,3378,9114,Neckertal,190.6323162274619
postal_CH3426,401,3426,Aefligen,194.813176144244
postal_CH1623,2336,1623,Semsales,196.61359223300963
postal_CH1659,5843,1659,Rougemont,197.20485436893205
postal_CH3182,2308,3182,Ueberstorf,199.26213592233015
postal_CH3186,2293,3186,Düdingen,201.7962552011097
postal_CH6354,1068,6354,Vitznau,189.87739251040207
postal_CH8596,4691,8596,Münsterlingen,194.70554785020795
postal_CH9470,3271,9470,Buchs (SG),188.28321775312068
postal_CH5326,4176,5326,Schwaderloch,187.9692094313452
postal_CH9035,3031,9035,Grub (AR),188.8785020804437
postal_CH1170,5422,1170,Aubonne,201.88987517337037
postal_CH9434,3231,9434,Au (SG),192.05561719833568
postal_CH8524,4616,8524,Uesslingen-Buch,193.90485436893206
postal_CH8265,4826,8265,Mammern,193.75145631067952
postal_CH8716,3338,8716,Schmerikon,194.23134535367552
postal_CH9533,3392,9533,Kirchberg (SG),192.92371705963936
postal_CH1063,5693,1063,Montanaire,200.50069348127585
postal_CH1148,5488,1148,Mauraz,195.62787794729545
postal_CH1321,5743,1321,Arnex-sur-Orbe,198.36074895977802
postal_CH1410,2038,1410,Prévondavaux,200.1808599167821
postal_CH1296,5712,1296,Coppet,202.72607489597792
postal_CH1860,5401,1860,Aigle,202.6370319001388
postal_CH1420,5556,1420,Fiez,197.4067961165049
postal_CH1356,5750,1356,Les Clées,196.52454923717065
postal_CH1261,5429,1261,Longirod,197.72912621359225
postal_CH1073,5611,1073,Savigny,200.64479889043002
postal_CH1291,5711,1291,Commugny,201.5195561719833
postal_CH1041,5533,1041,Poliez-Pittet,201.0987517337033
postal_CH1128,5644,1128,Reverolle,201.16380027739248
postal_CH1186,5856,1186,Essertines-sur-Rolle,200.15367545076273
postal_CH1820,5891,1820,Veytaux,200.8970873786406
postal_CH8856,1347,8856,Tuggen,192.6109570041609
postal_CH3982,6173,3982,Bitsch,197.99015256588058
postal_CH6633,5112,6633,Lavertezzo,156.37947295423018
postal_CH6645,5096,6645,Brione sopra Minusio,189.50346740638003
postal_CH8252,4546,8252,Schlatt (TG),192.93370319001392
postal_CH4552,2517,4552,Derendingen,194.10221914008315
postal_CH3953,6116,3953,Varen,193.39015256588075
postal_CH3948,6112,3948,Oberems,200.55811373092936
postal_CH7304,3953,7304,Maienfeld,198.92385575589435
postal_CH8447,25,8447,Dachsen,192.08973647711514
postal_CH8474,216,8474,Dinhard,194.04993065187236
postal_CH8452,21,8452,Adlikon,194.15228848821073
postal_CH8418,226,8418,Schlatt (ZH),193.51095700416087
postal_CH5728,4135,5728,Gontenschwil,194.2160887656034
postal_CH5734,4141,5734,Reinach (AG),195.03897364771163
postal_CH5732,4147,5732,Zetzwil,194.5123439667129
postal_CH5737,4139,5737,Menziken,194.83425797503443
postal_CH1958,6246,1958,Saint-Léonard,209.046185852982
postal_CH3907,6011,3907,Zwischbergen,140.66976421636616
postal_CH9323,3217,9323,Steinach,192.91414701803032
postal_CH1223,6617,1223,Cologny,200.97198335644936
postal_CH3653,934,3653,Oberhofen am Thunersee,196.69583911234398
postal_CH3433,905,3433,Rüderswil,196.08169209431335
postal_CH8450,30,8450,Andelfingen,193.86269070735074
postal_CH8214,2901,8214,Gächlingen,191.8873786407766
postal_CH6746,5072,6746,Faido,190.2073509015258
postal_CH5058,4288,5058,Wiliberg,192.2826629680999
postal_CH8500,4566,8500,Frauenfeld,193.96144244105417
postal_CH9444,3234,9444,Diepoldsau,191.7292649098475
postal_CH6991,5206,6991,Neggio,189.39889042995839
postal_CH6949,5176,6949,Comano,191.04521497919558
postal_CH6981,5181,6981,Curio,187.2546463245493
postal_CH4554,2524,4554,Hüniken,194.7040221914006
postal_CH2072,6459,2072,Saint-Blaise,195.27226074895955
postal_CH2525,6455,2525,Le Landeron,194.78030513176128
postal_CH4132,2770,4132,Muttenz,191.67988904299577
postal_CH4145,2474,4145,Gempen,191.25936199722602
postal_CH4144,2763,4144,Arlesheim,191.67101248266295
postal_CH4108,2481,4108,Witterswil,191.73079056865464
postal_CH7077,3506,7077,Vaz/Obervaz,195.65714285714287
postal_CH4000,2701,4000,Basel,192.59819694868224
postal_CH4802,4285,4802,Strengelbach,193.58862690707366
postal_CH8853,1344,8853,Lachen,193.59625520110953
postal_CH6376,1504,6376,Emmetten,193.4686546463245
postal_CH6362,1510,6362,Stansstad,192.38918169209433
postal_CH3927,6292,3927,St. Niklaus,176.4740638002774
postal_CH6147,1122,6147,Altbüron,193.2571428571428
postal_CH6017,1098,6017,Ruswil,193.0585298196948
postal_CH6287,1021,6287,Aesch (LU),194.94341192787803
postal_CH6110,1107,6110,Wolhusen,188.54313453536759
postal_CH2822,6709,2822,Courroux,190.20346740637987
postal_CH3646,768,3646,Spiez,197.7127600554784
postal_CH3042,307,3042,Meikirch,198.0233009708738
postal_CH4246,2792,4246,Wahlen,190.26171983356446
postal_CH2577,493,2577,Finsterhennen,196.09209431345357
postal_CH2827,708,2827,Schelten,189.39611650485435
postal_CH2902,6790,2902,Fontenais,189.61137309292647
postal_CH3052,361,3052,Zollikofen,197.166158113731
postal_CH2714,6748,2714,Les Genevez (JU),187.38876560332872
postal_CH3805,590,3805,Ringgenberg (BE),199.26823855755893
postal_CH2747,709,2747,Seehof,143.16546463245498
postal_CH7434,3695,7434,Sufers,194.6657420249651
postal_CH7153,3572,7153,Falera,197.99625520110956
postal_CH4626,2405,4626,Niederbuchsiten,193.42302357836337
postal_CH2616,441,2616,Renan (BE),187.76976421636613
postal_CH9548,4591,9548,Matzingen,193.8273231622746
postal_CH4612,2586,4612,Wangen bei Olten,192.83092926490986
postal_CH1929,6142,1929,Trient,175.37919556171985
postal_CH9606,3395,9606,Bütschwil-Ganterschwil,191.59944521497928
postal_CH5415,4038,5415,Obersiggenthal,193.55825242718458
postal_CH5445,4066,5445,Eggenwil,194.7233009708738
postal_CH1025,5648,1025,Saint-Sulpice (VD),202.0282940360611
postal_CH1066,5584,1066,Epalinges,201.7328710124824
postal_CH5301,4044,5301,Untersiggenthal,190.486685159501
postal_CH5607,4068,5607,Hägglingen,194.37961165048537
postal_CH5726,4146,5726,Unterkulm,194.22219140083234
postal_CH5745,4283,5745,Safenwil,193.52829403606094
postal_CH5046,4143,5046,Schmiedrued,193.71345353675474
postal_CH4933,340,4933,Rütschelen,194.2837725381415
postal_CH3312,538,3312,Fraubrunnen,194.9814147018031
postal_CH2414,6434,2414,Le Cerneux-Péquignot,186.75728155339817
postal_CH1736,2303,1736,St. Silvester,198.16213592233018
postal_CH1685,2113,1685,Vuisternens-devant-Romont,201.78543689320375
postal_CH1544,2022,1544,Gletterens,197.65048543689318
postal_CH1663,2135,1663,Gruyères,192.64993065187244
postal_CH5318,4105,5318,Mandach,192.1055478502081
postal_CH7743,3551,7743,Brusio,186.0195561719833
postal_CH9108,3102,9108,Gonten,185.6166435506241
postal_CH4533,2554,4533,Riedholz,193.16615811373111
postal_CH4558,2535,4558,Drei Höfe,195.09778085991675
postal_CH3753,762,3753,Diemtigen,198.58349514563116
postal_CH1273,5702,1273,Arzier-Le Muids,195.92024965325928
postal_CH1188,5428,1188,Gimel,194.73162274618554
postal_CH1047,5923,1047,Oppens,199.83786407766968
postal_CH1278,5726,1278,La Rippe,198.82052704576986
postal_CH1355,5762,1355,Sergey,193.8705963938974
postal_CH1437,5930,1437,Suscévaz,197.96366158113722
postal_CH1162,5646,1162,Saint-Prex,203.15797503467402
postal_CH1085,5803,1085,Vulliens,201.06920943134534
postal_CH1188,5434,1188,Saint-George,194.73162274618554
postal_CH1862,5410,1862,Ormont-Dessous,195.0409153952844
postal_CH1180,5862,1180,Tartegnin,200.24327323162274
postal_CH1439,5760,1439,Rances,196.62122052704552
postal_CH3911,6008,3911,Ried-Brig,184.1216366158113
postal_CH2564,732,2564,Bellmund,193.8377253814149
postal_CH3945,6118,3945,Gampel-Bratsch,212.15977808599158
postal_CH3951,6101,3951,Agarn,195.273092926491
postal_CH8162,101,8162,Steinmaur,194.38294036061006
postal_CH8606,194,8606,Greifensee,194.92732316227458
postal_CH8932,9,8932,Mettmenstetten,195.36671289875176
postal_CH8914,1,8914,Aeugst am Albis,183.71803051317613
postal_CH8165,98,8165,Schleinikon,194.60804438280186
postal_CH1966,6082,1966,Ayent,210.5950069348128
postal_CH1961,6090,1961,Mont-Noble,204.13592233009712
postal_CH1977,6239,1977,Icogne,209.03814147018028
postal_CH3856,574,3856,Brienzwiler,198.5650485436894
postal_CH5646,4221,5646,Abtwil,195.25436893203891
postal_CH4528,2534,4528,Zuchwil,193.9104022191399
postal_CH8261,2962,8261,Hemishofen,192.14882108183093
postal_CH5600,4201,5600,Lenzburg,193.7504854368932
postal_CH1020,5591,1020,Renens (VD),201.68571428571423
postal_CH6943,5231,6943,Vezia,189.25062413314845
postal_CH6981,5149,6981,Bedigliora,187.2546463245493
postal_CH6933,5205,6933,Muzzano,181.66449375866847
postal_CH6558,3821,6558,Lostallo,174.2509015256588
postal_CH4442,2845,4442,Diepflingen,189.0181692094313
postal_CH4451,2866,4451,Wintersingen,191.26269070735088
postal_CH4456,2863,4456,Tenniken,191.1542302357835
postal_CH4448,2852,4448,Läufelfingen,190.24147018030519
postal_CH4441,2864,4441,Thürnen,190.22163661581135
postal_CH4557,2523,4557,Horriwil,194.5124826629682
postal_CH8000,261,8000,Zürich,195.32968099861284
postal_CH4419,2830,4419,Lupsingen,190.06352288488216
postal_CH4800,4289,4800,Zofingen,193.74147018030501
postal_CH6072,1406,6072,Sachseln,190.5148404993065
postal_CH8855,1349,8855,Wangen (SZ),193.06033287101243
postal_CH9044,3036,9044,Wald (AR),189.8364771151178
postal_CH3910,6291,3910,Saas-Grund,192.7650485436892
postal_CH2000,6458,2000,Neuchâtel,195.02330097087378
postal_CH6105,1009,6105,Werthenstein,189.18169209431346
postal_CH3625,927,3625,Heiligenschwendi,198.06366158113713
postal_CH3274,737,3274,Hermrigen,194.0961165048543
postal_CH3671,606,3671,Brenzikofen,197.76588072122055
postal_CH2915,6778,2915,Bure,191.4141470180305
postal_CH2762,704,2762,Roches (BE),183.41650485436884
postal_CH3813,591,3813,Saxeten,182.53661581137297
postal_CH3665,886,3665,Wattenwil,193.28848821081812
postal_CH2556,748,2556,Schwadernau,193.9809986130374
postal_CH2718,6750,2718,Lajoux (JU),187.81608876560333
postal_CH3538,904,3538,Röthenbach im Emmental,192.5213592233011
postal_CH1870,6153,1870,Monthey,201.27503467406387
postal_CH7212,3972,7212,Seewis im Prättigau,194.77142857142863
postal_CH1892,5406,1892,Lavey-Morcles,192.90568654646344
postal_CH9205,3444,9205,Waldkirch,193.18585298196942
postal_CH2613,448,2613,Villeret,187.42191400832172
postal_CH4658,2572,4658,Däniken,192.66005547850216
postal_CH5333,4301,5333,Baldingen,193.1721220527044
postal_CH5080,4170,5080,Laufenburg,191.28710124826645
postal_CH4712,2426,4712,Laupersdorf,192.69431345353675
postal_CH1093,5606,1093,Lutry,201.8120665742023
postal_CH9411,3035,9411,Reute (AR),190.63120665742017
postal_CH5615,4196,5615,Fahrwangen,195.6077669902915
postal_CH5072,4175,5072,Oeschgen,191.7355062413314
postal_CH3508,602,3508,Arni (BE),197.6865464632456
postal_CH3315,533,3315,Bätterkinden,194.44701803051325
postal_CH6533,5010,6533,Lumino,187.03717059639396
postal_CH3053,553,3053,Wiggiswil,196.54452149791962
postal_CH5420,4049,5420,Ehrendingen,193.98682385575586
postal_CH3984,6057,3984,Fiesch,198.48363384188636
postal_CH1658,5842,1658,Rossinière,187.91165048543687
postal_CH1694,2114,1694,Villorsonnens,200.69334257975038
postal_CH1712,2306,1712,Tafers,200.40374479889033
postal_CH2316,6437,2316,Les Ponts-de-Martel,188.9898751733703
postal_CH1720,2183,1720,Corminboeuf,201.10138696255186
postal_CH1656,2138,1656,Jaun,193.84909847434116
postal_CH2314,6423,2314,La Sagne,187.89056865464633
postal_CH1661,2145,1661,Le Pâquier (FR),198.6644937586684
postal_CH1782,2175,1782,Belfaux,201.13439667128992
postal_CH6442,1311,6442,Gersau,194.67988904299594
postal_CH3934,6299,3934,Zeneggen,210.914424410541
postal_CH2577,499,2577,Siselen,196.09209431345357
postal_CH8620,121,8620,Wetzikon (ZH),195.8420249653259
postal_CH4542,2527,4542,Luterbach,193.60263522884887
postal_CH4564,556,4564,Zielebach,194.2504854368932
postal_CH1653,2130,1653,Crésuz,196.4536754507629
postal_CH1647,2129,1647,Corbières,199.54743411927876
postal_CH1413,5925,1413,Orzens,199.56532593619986
postal_CH1815,5886,1815,Montreux,202.72149791955624
postal_CH1436,5931,1436,Treycovagnes,197.98460471567262
postal_CH1148,5758,1148,La Praz,195.62787794729545
postal_CH1035,5472,1035,Bournens,201.46685159500697
postal_CH1032,5592,1032,Romanel-sur-Lausanne,201.39306518723993
postal_CH1443,5905,1443,Champvent,197.04965325936197
postal_CH1375,5531,1375,Penthéréaz,199.96144244105386
postal_CH1537,5812,1537,Champtauroz,199.75298196948677
postal_CH1856,5404,1856,Corbeyrier,200.95256588072124
postal_CH1306,5480,1306,Daillens,200.48710124826644
postal_CH1404,5935,1404,Villars-Epeney,198.67406380027734
postal_CH1452,5552,1452,Bullet,194.80346740638018
postal_CH1464,5907,1464,Chavannes-le-Chêne,199.11608876560334
postal_CH1182,5857,1182,Gilly,199.7079056865464
postal_CH8836,1301,8836,Einsiedeln,192.86504854368945
postal_CH6647,5117,6647,Mergoscia,188.7601941747574
postal_CH6745,5073,6745,Giornico,170.55769764216382
postal_CH3947,6104,3947,Ergisch,187.33273231622752
postal_CH3956,6117,3956,Guttet-Feschel,213.2090152565882
postal_CH3264,385,3264,Diessbach bei Büren,194.9879334257974
postal_CH4452,2849,4452,Itingen,191.6900138696257
postal_CH8462,38,8462,Rheinau,193.21955617198338
postal_CH8172,89,8172,Niederglatt,194.35450762829396
postal_CH8184,51,8184,Bachenbülach,194.36033287101242
postal_CH8132,192,8132,Egg,195.17739251040237
postal_CH8181,60,8181,Höri,194.42815533980587
postal_CH8926,6,8926,Kappel am Albis,195.48224687933435
postal_CH8423,56,8423,Embrach,0.0
postal_CH8245,27,8245,Feuerthalen,192.02760055478498
postal_CH8114,85,8114,Dänikon,195.09791955617214
postal_CH4566,2520,4566,Halten,194.319972260749
postal_CH1222,6616,1222,Collonge-Bellerive,202.06380027739246
postal_CH4513,2550,4513,Langendorf,193.17323162274613
postal_CH8236,2914,8236,Büttenhardt,189.88002773925095
postal_CH8301,69,8301,Wallisellen,0.0
postal_CH1400,5938,1400,Yverdon-les-Bains,197.93287101248276
postal_CH6883,5260,6883,Novazzano,191.42274618585313
postal_CH6826,5263,6826,Riva San Vitale,174.50540915395283
postal_CH6990,5141,6990,Agno,188.22565880721226
postal_CH6929,5187,6929,Gravesano,188.05811373092925
postal_CH8854,1342,8854,Galgenen,193.32468793342574
postal_CH4304,2826,4304,Giebenach,191.49986130374467
postal_CH4434,2886,4434,Hölstein,186.32343966712895
postal_CH7403,3723,7403,Rhäzüns,194.66393897364767
postal_CH5525,4067,5525,Fischbach-Göslikon,194.94133148404998
postal_CH4124,2774,4124,Schönenbuch,192.36463245492382
postal_CH4253,2788,4253,Liesberg,190.21248266296823
postal_CH4106,2775,4106,Therwil,192.0492371705965
postal_CH4234,2622,4234,Zullwil,189.70152565880716
postal_CH3286,2274,3286,Muntelier,199.8324549237172
postal_CH8215,2971,8215,Hallau,191.73703190013862
postal_CH6382,1508,6382,Oberdorf (NW),177.14549237170587
postal_CH5210,4123,5210,Windisch,192.71830790568674
postal_CH6248,1121,6248,Alberswil,192.82662968099874
postal_CH4806,1147,4806,Wikon,193.08085991678212
postal_CH6288,1041,6288,Schongau,194.75117891816924
postal_CH6247,1143,6247,Schötz,192.59056865464652
postal_CH3627,928,3627,Heimberg,195.65228848821073
postal_CH3036,309,3036,Radelfingen,197.0699029126214
postal_CH3032,360,3032,Wohlen bei Bern,198.54147018030508
postal_CH3122,870,3122,Kehrsatz,197.20693481276004
postal_CH3294,389,3294,Meienried,194.5639389736478
postal_CH3274,741,3274,Merzligen,194.0961165048543
postal_CH2572,750,2572,Sutz-Lattrigen,194.00124826629693
postal_CH5647,4237,5647,Oberrüti,195.20277392510417
postal_CH7232,3862,7232,Furna,190.95589459084607
postal_CH7524,3791,7524,Zuoz,199.21747572815534
postal_CH7522,3785,7522,La Punt-Chamues-ch,196.0977808599166
postal_CH2350,6757,2350,Saignelégier,187.074479889043
postal_CH6493,1210,6493,Hospental,172.44327323162284
postal_CH3400,404,3400,Burgdorf,195.53675450762825
postal_CH2610,432,2610,Cormoret,186.80984743411923
postal_CH1904,6219,1904,Vernayaz,199.58862690707346
postal_CH2562,745,2562,Port,193.9030513176145
postal_CH7493,3514,7493,Schmitten (GR),194.93217753120686
postal_CH5044,4142,5044,Schlossrued,192.79542302357834
postal_CH4312,4253,4312,Magden,191.24063800277392
postal_CH5619,4078,5619,Uezwil,194.6140083217755
postal_CH5106,4120,5106,Veltheim (AG),193.0785020804437
postal_CH4922,342,4922,Thunstetten,194.74105409153958
postal_CH8582,4406,8582,Dozwil,193.6805825242718
postal_CH4803,4287,4803,Vordemwald,193.27461858529819
postal_CH3422,420,3422,Rüdtligen-Alchenflüh,195.86033287101267
postal_CH3302,544,3302,Moosseedorf,196.70707350901523
postal_CH1552,5827,1552,Trey,200.77503467406382
postal_CH1485,2035,1485,Nuvilly,199.46809986130367
postal_CH1723,2230,1723,Villarsel-sur-Marly,199.1929264909848
postal_CH2523,6456,2523,Lignières,191.99514563106797
postal_CH1678,2099,1678,Siviriez,201.502635228849
postal_CH1673,2097,1673,Rue,201.56144244105403
postal_CH1680,2096,1680,Romont (FR),201.64743411927873
postal_CH8632,113,8632,Dürnten,194.27947295423027
